Country,Variable,YEA,Unit,Value
Irlanda,"Population with access to improved drinking water sources, % total population",2018,Percentage,97
Corea,Mortality from exposure to ambient PM2.5,1995,Per 1 000 000 inhabitants,364.51
Corea,Mortality from exposure to ambient PM2.5,1996,Per 1 000 000 inhabitants,357.13
Corea,Mortality from exposure to ambient PM2.5,1997,Per 1 000 000 inhabitants,354.85
Corea,Mortality from exposure to ambient PM2.5,1998,Per 1 000 000 inhabitants,356.08
Corea,Mortality from exposure to ambient PM2.5,1999,Per 1 000 000 inhabitants,357.44
Corea,Mortality from exposure to ambient PM2.5,2000,Per 1 000 000 inhabitants,354.66
Corea,Mortality from exposure to ambient PM2.5,2001,Per 1 000 000 inhabitants,347.95
Corea,Mortality from exposure to ambient PM2.5,2002,Per 1 000 000 inhabitants,345.74
Corea,Mortality from exposure to ambient PM2.5,2003,Per 1 000 000 inhabitants,342.01
Corea,Mortality from exposure to ambient PM2.5,2004,Per 1 000 000 inhabitants,335.61
Corea,Mortality from exposure to ambient PM2.5,2005,Per 1 000 000 inhabitants,328.31
Corea,Mortality from exposure to ambient PM2.5,2006,Per 1 000 000 inhabitants,320.25
Corea,Mortality from exposure to ambient PM2.5,2007,Per 1 000 000 inhabitants,314.9
Corea,Mortality from exposure to ambient PM2.5,2008,Per 1 000 000 inhabitants,308.92
Corea,Mortality from exposure to ambient PM2.5,2009,Per 1 000 000 inhabitants,306.34
Corea,Mortality from exposure to ambient PM2.5,2010,Per 1 000 000 inhabitants,308.66
Corea,Mortality from exposure to ambient PM2.5,2011,Per 1 000 000 inhabitants,315.26
Corea,Mortality from exposure to ambient PM2.5,2012,Per 1 000 000 inhabitants,330.18
Corea,Mortality from exposure to ambient PM2.5,2013,Per 1 000 000 inhabitants,342.12
Corea,Mortality from exposure to ambient PM2.5,2014,Per 1 000 000 inhabitants,352.35
Corea,Mortality from exposure to ambient PM2.5,2015,Per 1 000 000 inhabitants,361.59
Corea,Mortality from exposure to ambient PM2.5,2016,Per 1 000 000 inhabitants,366.6
Corea,Mortality from exposure to ambient PM2.5,2017,Per 1 000 000 inhabitants,384.06
Corea,Mortality from exposure to ambient PM2.5,2018,Per 1 000 000 inhabitants,401.36
Francia,"Population with access to improved drinking water sources, % total population",2000,Percentage,96
Francia,"Population with access to improved drinking water sources, % total population",2001,Percentage,96
Francia,"Population with access to improved drinking water sources, % total population",2002,Percentage,96
Francia,"Population with access to improved drinking water sources, % total population",2003,Percentage,96
Francia,"Population with access to improved drinking water sources, % total population",2004,Percentage,97
Francia,"Population with access to improved drinking water sources, % total population",2005,Percentage,97
Francia,"Population with access to improved drinking water sources, % total population",2006,Percentage,97
Francia,"Population with access to improved drinking water sources, % total population",2007,Percentage,97
Francia,"Population with access to improved drinking water sources, % total population",2008,Percentage,97
Francia,"Population with access to improved drinking water sources, % total population",2009,Percentage,98
Francia,"Population with access to improved drinking water sources, % total population",2010,Percentage,98
Francia,"Population with access to improved drinking water sources, % total population",2011,Percentage,98
Francia,"Population with access to improved drinking water sources, % total population",2012,Percentage,98
Francia,"Population with access to improved drinking water sources, % total population",2013,Percentage,98
Francia,"Population with access to improved drinking water sources, % total population",2014,Percentage,99
Francia,"Population with access to improved drinking water sources, % total population",2015,Percentage,99
Francia,"Population with access to improved drinking water sources, % total population",2016,Percentage,99
Francia,"Population with access to improved drinking water sources, % total population",2017,Percentage,99
Francia,"Population with access to improved drinking water sources, % total population",2018,Percentage,99
Nuova Zelanda,"Population with access to improved drinking water sources, % total population",2000,Percentage,82
Nuova Zelanda,"Population with access to improved drinking water sources, % total population",2001,Percentage,82
Nuova Zelanda,"Population with access to improved drinking water sources, % total population",2002,Percentage,82
Nuova Zelanda,"Population with access to improved drinking water sources, % total population",2003,Percentage,82
Nuova Zelanda,"Population with access to improved drinking water sources, % total population",2004,Percentage,82
Nuova Zelanda,"Population with access to improved drinking water sources, % total population",2005,Percentage,82
Nuova Zelanda,"Population with access to improved drinking water sources, % total population",2006,Percentage,84
Nuova Zelanda,"Population with access to improved drinking water sources, % total population",2007,Percentage,85
Nuova Zelanda,"Population with access to improved drinking water sources, % total population",2008,Percentage,86
Nuova Zelanda,"Population with access to improved drinking water sources, % total population",2009,Percentage,88
Nuova Zelanda,"Population with access to improved drinking water sources, % total population",2010,Percentage,89
Nuova Zelanda,"Population with access to improved drinking water sources, % total population",2011,Percentage,90
Nuova Zelanda,"Population with access to improved drinking water sources, % total population",2012,Percentage,92
Nuova Zelanda,"Population with access to improved drinking water sources, % total population",2013,Percentage,93
Nuova Zelanda,"Population with access to improved drinking water sources, % total population",2014,Percentage,94
Nuova Zelanda,"Population with access to improved drinking water sources, % total population",2015,Percentage,96
Nuova Zelanda,"Population with access to improved drinking water sources, % total population",2016,Percentage,97
Nuova Zelanda,"Population with access to improved drinking water sources, % total population",2017,Percentage,98
Nuova Zelanda,"Population with access to improved drinking water sources, % total population",2018,Percentage,100
Portogallo,Mortality from exposure to ambient PM2.5,1995,Per 1 000 000 inhabitants,369.35
Portogallo,Mortality from exposure to ambient PM2.5,1996,Per 1 000 000 inhabitants,375.68
Portogallo,Mortality from exposure to ambient PM2.5,1997,Per 1 000 000 inhabitants,376.74
Portogallo,Mortality from exposure to ambient PM2.5,1998,Per 1 000 000 inhabitants,383.06
Portogallo,Mortality from exposure to ambient PM2.5,1999,Per 1 000 000 inhabitants,389.02
Portogallo,Mortality from exposure to ambient PM2.5,2000,Per 1 000 000 inhabitants,380.58
Portogallo,Mortality from exposure to ambient PM2.5,2001,Per 1 000 000 inhabitants,371.18
Portogallo,Mortality from exposure to ambient PM2.5,2002,Per 1 000 000 inhabitants,362.46
Portogallo,Mortality from exposure to ambient PM2.5,2003,Per 1 000 000 inhabitants,350.91
Portogallo,Mortality from exposure to ambient PM2.5,2004,Per 1 000 000 inhabitants,326.29
Portogallo,Mortality from exposure to ambient PM2.5,2005,Per 1 000 000 inhabitants,312.6
Portogallo,Mortality from exposure to ambient PM2.5,2006,Per 1 000 000 inhabitants,297.14
Portogallo,Mortality from exposure to ambient PM2.5,2007,Per 1 000 000 inhabitants,285.99
Portogallo,Mortality from exposure to ambient PM2.5,2008,Per 1 000 000 inhabitants,273.62
Portogallo,Mortality from exposure to ambient PM2.5,2009,Per 1 000 000 inhabitants,262.71
Portogallo,Mortality from exposure to ambient PM2.5,2010,Per 1 000 000 inhabitants,251.17
Portogallo,Mortality from exposure to ambient PM2.5,2011,Per 1 000 000 inhabitants,241.47
Portogallo,Mortality from exposure to ambient PM2.5,2012,Per 1 000 000 inhabitants,234.28
Portogallo,Mortality from exposure to ambient PM2.5,2013,Per 1 000 000 inhabitants,225.71
Portogallo,Mortality from exposure to ambient PM2.5,2014,Per 1 000 000 inhabitants,217.12
Portogallo,Mortality from exposure to ambient PM2.5,2015,Per 1 000 000 inhabitants,210.64
Portogallo,Mortality from exposure to ambient PM2.5,2016,Per 1 000 000 inhabitants,206.85
Portogallo,Mortality from exposure to ambient PM2.5,2017,Per 1 000 000 inhabitants,204.47
Portogallo,Mortality from exposure to ambient PM2.5,2018,Per 1 000 000 inhabitants,203.1
Giappone,"Population with access to improved drinking water sources, % total population",2000,Percentage,98
Giappone,"Population with access to improved drinking water sources, % total population",2001,Percentage,98
Giappone,"Population with access to improved drinking water sources, % total population",2002,Percentage,98
Giappone,"Population with access to improved drinking water sources, % total population",2003,Percentage,98
Giappone,"Population with access to improved drinking water sources, % total population",2004,Percentage,98
Giappone,"Population with access to improved drinking water sources, % total population",2005,Percentage,98
Giappone,"Population with access to improved drinking water sources, % total population",2006,Percentage,98
Giappone,"Population with access to improved drinking water sources, % total population",2007,Percentage,98
Giappone,"Population with access to improved drinking water sources, % total population",2008,Percentage,98
Giappone,"Population with access to improved drinking water sources, % total population",2009,Percentage,98
Giappone,"Population with access to improved drinking water sources, % total population",2010,Percentage,98
Giappone,"Population with access to improved drinking water sources, % total population",2011,Percentage,98
Giappone,"Population with access to improved drinking water sources, % total population",2012,Percentage,98
Giappone,"Population with access to improved drinking water sources, % total population",2013,Percentage,98
Giappone,"Population with access to improved drinking water sources, % total population",2014,Percentage,98
Giappone,"Population with access to improved drinking water sources, % total population",2015,Percentage,98
Giappone,"Population with access to improved drinking water sources, % total population",2016,Percentage,98
Giappone,"Population with access to improved drinking water sources, % total population",2017,Percentage,98
Giappone,"Population with access to improved drinking water sources, % total population",2018,Percentage,99
Messico,Mortality from exposure to ambient PM2.5,1995,Per 1 000 000 inhabitants,263.57
Messico,Mortality from exposure to ambient PM2.5,1996,Per 1 000 000 inhabitants,265.76
Messico,Mortality from exposure to ambient PM2.5,1997,Per 1 000 000 inhabitants,267.59
Messico,Mortality from exposure to ambient PM2.5,1998,Per 1 000 000 inhabitants,264.79
Messico,Mortality from exposure to ambient PM2.5,1999,Per 1 000 000 inhabitants,261.14
Messico,Mortality from exposure to ambient PM2.5,2000,Per 1 000 000 inhabitants,254.63
Messico,Mortality from exposure to ambient PM2.5,2001,Per 1 000 000 inhabitants,248.68
Messico,Mortality from exposure to ambient PM2.5,2002,Per 1 000 000 inhabitants,245.08
Messico,Mortality from exposure to ambient PM2.5,2003,Per 1 000 000 inhabitants,238.93
Messico,Mortality from exposure to ambient PM2.5,2004,Per 1 000 000 inhabitants,227.67
Messico,Mortality from exposure to ambient PM2.5,2005,Per 1 000 000 inhabitants,227.99
Messico,Mortality from exposure to ambient PM2.5,2006,Per 1 000 000 inhabitants,222.67
